Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;09/08/2024;15:20:00;130.520;130.715;130.490;130.630;11.018.470.113,00;421.778
WINFUT;09/08/2024;15:00:00;130.570;130.585;130.470;130.520;9.069.282.289,00;347.431
WINFUT;09/08/2024;14:40:00;130.630;130.655;130.500;130.570;11.226.688.811,00;429.934
WINFUT;09/08/2024;14:20:00;130.730;130.770;130.595;130.625;14.409.528.277,00;551.378
WINFUT;09/08/2024;14:00:00;130.230;130.870;130.220;130.730;26.062.268.947,00;998.569
WINFUT;09/08/2024;13:40:00;130.100;130.245;130.050;130.225;11.936.333.623,00;458.535
WINFUT;09/08/2024;13:20:00;129.885;130.125;129.885;130.100;10.191.001.183,00;391.903
WINFUT;09/08/2024;13:00:00;129.855;130.005;129.850;129.890;8.199.822.706,00;315.553
WINFUT;09/08/2024;12:40:00;129.950;130.040;129.810;129.855;12.820.139.416,00;493.386
WINFUT;09/08/2024;12:20:00;129.860;129.975;129.840;129.955;9.351.372.708,00;359.889
WINFUT;09/08/2024;12:00:00;129.790;129.950;129.780;129.855;13.475.246.599,00;518.736
WINFUT;09/08/2024;11:40:00;129.570;129.840;129.560;129.790;20.848.718.760,00;803.612
WINFUT;09/08/2024;11:20:00;129.350;129.605;129.330;129.570;21.973.330.980,00;848.439
WINFUT;09/08/2024;11:00:00;129.330;129.420;129.160;129.355;18.558.288.896,00;717.632
WINFUT;09/08/2024;10:40:00;129.405;129.455;129.135;129.325;28.193.407.524,00;1.090.123
WINFUT;09/08/2024;10:20:00;129.625;129.765;129.390;129.405;23.787.785.346,00;918.018
WINFUT;09/08/2024;10:00:00;129.530;129.745;129.395;129.625;29.378.560.056,00;1.133.619
WINFUT;09/08/2024;09:40:00;129.165;129.620;129.160;129.525;22.136.026.322,00;855.284
WINFUT;09/08/2024;09:20:00;129.095;129.215;129.000;129.170;15.347.460.233,00;594.332
WINFUT;09/08/2024;09:00:00;128.835;129.115;128.635;129.090;21.526.485.882,00;835.009
WINFUT;08/08/2024;18:20:00;129.235;129.265;129.160;129.160;858.589.762,00;33.226
WINFUT;08/08/2024;18:00:00;129.040;129.250;129.020;129.240;3.926.434.074,00;152.013
WINFUT;08/08/2024;17:40:00;129.045;129.085;128.980;129.035;5.595.592.058,00;216.837
WINFUT;08/08/2024;17:20:00;128.945;129.070;128.935;129.040;6.403.082.116,00;248.184
WINFUT;08/08/2024;17:00:00;128.750;128.955;128.675;128.950;11.023.791.423,00;427.814
WINFUT;08/08/2024;16:40:00;128.765;128.815;128.715;128.750;6.835.915.635,00;265.435
WINFUT;08/08/2024;16:20:00;128.780;128.815;128.695;128.765;9.501.961.793,00;369.023
WINFUT;08/08/2024;16:00:00;128.840;128.845;128.745;128.780;7.353.471.511,00;285.486
WINFUT;08/08/2024;15:40:00;128.930;128.930;128.765;128.840;10.036.285.956,00;389.482
WINFUT;08/08/2024;15:20:00;128.805;128.975;128.785;128.930;12.116.681.323,00;469.997
WINFUT;08/08/2024;15:00:00;128.755;128.900;128.715;128.810;10.372.245.750,00;402.644
WINFUT;08/08/2024;14:40:00;128.765;128.905;128.730;128.755;11.159.660.073,00;433.157
WINFUT;08/08/2024;14:20:00;128.710;128.815;128.695;128.760;8.919.583.912,00;346.397
WINFUT;08/08/2024;14:00:00;128.735;128.750;128.610;128.705;9.273.694.844,00;360.370
WINFUT;08/08/2024;13:40:00;128.710;128.765;128.665;128.735;6.782.178.750,00;263.443
WINFUT;08/08/2024;13:20:00;128.720;128.775;128.685;128.710;7.496.416.666,00;291.177
WINFUT;08/08/2024;13:00:00;128.815;128.830;128.690;128.720;8.064.413.244,00;313.160
WINFUT;08/08/2024;12:40:00;128.735;128.865;128.730;128.815;10.116.341.359,00;392.682
WINFUT;08/08/2024;12:20:00;128.585;128.785;128.520;128.740;14.635.237.541,00;568.727
WINFUT;08/08/2024;12:00:00;128.590;128.655;128.560;128.580;8.342.993.173,00;324.368
WINFUT;08/08/2024;11:40:00;128.610;128.720;128.565;128.595;12.644.832.404,00;491.522
WINFUT;08/08/2024;11:20:00;128.520;128.660;128.480;128.605;17.263.562.960,00;671.393
WINFUT;08/08/2024;11:00:00;128.370;128.600;128.325;128.520;20.616.010.638,00;802.362
WINFUT;08/08/2024;10:40:00;128.170;128.410;128.070;128.370;26.790.428.489,00;1.044.500
WINFUT;08/08/2024;10:20:00;127.895;128.230;127.860;128.175;31.983.154.004,00;1.248.626
WINFUT;08/08/2024;10:00:00;127.605;128.025;127.600;127.895;30.268.608.451,00;1.183.579
WINFUT;08/08/2024;09:40:00;127.805;127.845;127.580;127.605;16.272.656.150,00;637.009
WINFUT;08/08/2024;09:20:00;127.715;127.950;127.580;127.810;24.921.460.853,00;975.138
WINFUT;08/08/2024;09:00:00;127.400;127.825;127.395;127.715;17.870.635.503,00;699.884
WINFUT;07/08/2024;18:20:00;127.605;127.730;127.570;127.680;761.218.880,00;29.813
WINFUT;07/08/2024;18:00:00;127.495;127.680;127.495;127.605;2.628.365.286,00;103.000
WINFUT;07/08/2024;17:40:00;127.705;127.720;127.460;127.500;5.087.677.918,00;199.352
WINFUT;07/08/2024;17:20:00;127.770;127.815;127.605;127.705;5.687.064.294,00;222.673
WINFUT;07/08/2024;17:00:00;127.635;127.885;127.615;127.765;8.483.461.557,00;331.974
WINFUT;07/08/2024;16:40:00;127.675;127.750;127.520;127.635;12.632.164.220,00;494.862
WINFUT;07/08/2024;16:20:00;127.605;127.725;127.470;127.675;13.651.386.224,00;534.896
WINFUT;07/08/2024;16:00:00;127.310;127.635;127.260;127.610;17.102.123.978,00;670.901
WINFUT;07/08/2024;15:40:00;127.170;127.330;127.085;127.305;14.426.088.258,00;567.020
WINFUT;07/08/2024;15:20:00;126.980;127.175;126.945;127.170;13.667.122.210,00;537.766
WINFUT;07/08/2024;15:00:00;127.070;127.105;126.850;126.980;13.447.661.751,00;529.571
WINFUT;07/08/2024;14:40:00;127.030;127.095;126.865;127.075;12.582.634.679,00;495.428
WINFUT;07/08/2024;14:20:00;126.850;127.170;126.850;127.030;15.255.763.093,00;600.366
WINFUT;07/08/2024;14:00:00;127.005;127.070;126.835;126.855;16.712.264.740,00;658.238
WINFUT;07/08/2024;13:40:00;127.250;127.270;126.975;127.005;13.614.715.675,00;535.517
WINFUT;07/08/2024;13:20:00;127.250;127.370;127.180;127.250;9.302.533.926,00;365.452
WINFUT;07/08/2024;13:00:00;127.415;127.415;127.165;127.255;11.596.308.554,00;455.585
WINFUT;07/08/2024;12:40:00;127.170;127.420;127.125;127.410;12.825.021.402,00;503.867
WINFUT;07/08/2024;12:20:00;127.220;127.285;127.055;127.170;10.916.272.837,00;429.226
WINFUT;07/08/2024;12:00:00;127.170;127.270;127.015;127.220;16.646.039.248,00;654.535
WINFUT;07/08/2024;11:40:00;127.055;127.335;127.050;127.170;17.001.971.926,00;668.314
WINFUT;07/08/2024;11:20:00;127.165;127.305;126.915;127.050;23.585.451.656,00;928.031
WINFUT;07/08/2024;11:00:00;127.565;127.565;127.125;127.165;24.550.407.938,00;963.958
WINFUT;07/08/2024;10:40:00;127.285;127.660;127.245;127.560;27.111.188.815,00;1.063.690
WINFUT;07/08/2024;10:20:00;127.115;127.550;127.090;127.285;35.627.992.151,00;1.399.245
WINFUT;07/08/2024;10:00:00;127.365;127.425;127.055;127.120;27.820.277.538,00;1.092.968
WINFUT;07/08/2024;09:40:00;127.450;127.640;127.345;127.360;16.744.288.386,00;656.690
WINFUT;07/08/2024;09:20:00;127.465;127.485;127.270;127.455;16.124.277.991,00;632.963
WINFUT;07/08/2024;09:00:00;126.900;127.525;126.705;127.465;24.231.726.117,00;952.154
WINFUT;06/08/2024;18:20:00;126.200;126.230;126.125;126.230;642.295.817,00;25.451
WINFUT;06/08/2024;18:00:00;126.180;126.245;126.110;126.205;3.235.046.231,00;128.189
WINFUT;06/08/2024;17:40:00;126.200;126.220;126.025;126.185;6.411.314.544,00;254.163
WINFUT;06/08/2024;17:20:00;126.410;126.475;126.185;126.200;7.914.349.559,00;313.224
WINFUT;06/08/2024;17:00:00;126.335;126.465;126.325;126.410;8.975.653.825,00;355.056
WINFUT;06/08/2024;16:40:00;126.835;126.875;126.335;126.340;16.461.256.951,00;650.070
WINFUT;06/08/2024;16:20:00;126.780;126.910;126.775;126.840;9.763.699.059,00;384.874
WINFUT;06/08/2024;16:00:00;126.985;126.990;126.690;126.780;19.075.086.274,00;752.007
WINFUT;06/08/2024;15:40:00;127.200;127.215;126.975;126.985;12.693.302.372,00;499.296
WINFUT;06/08/2024;15:20:00;126.885;127.240;126.880;127.195;17.270.152.695,00;679.644
WINFUT;06/08/2024;15:00:00;126.605;126.905;126.585;126.890;12.222.907.812,00;482.226
WINFUT;06/08/2024;14:40:00;126.715;126.730;126.590;126.610;10.000.180.638,00;394.738
WINFUT;06/08/2024;14:20:00;126.405;126.770;126.390;126.715;15.621.617.125,00;616.953
WINFUT;06/08/2024;14:00:00;126.300;126.480;126.255;126.410;11.137.353.211,00;440.700
WINFUT;06/08/2024;13:40:00;126.340;126.465;126.275;126.300;14.803.615.343,00;585.754
WINFUT;06/08/2024;13:20:00;126.095;126.385;126.020;126.335;14.171.104.837,00;561.396
WINFUT;06/08/2024;13:00:00;126.005;126.200;126.005;126.095;13.651.333.571,00;541.262
WINFUT;06/08/2024;12:40:00;125.875;126.040;125.850;126.000;12.243.766.873,00;486.084
WINFUT;06/08/2024;12:20:00;125.685;125.895;125.635;125.870;14.439.110.596,00;574.069
WINFUT;06/08/2024;12:00:00;125.525;125.755;125.515;125.685;15.416.189.799,00;613.478
WINFUT;06/08/2024;11:40:00;125.655;125.825;125.505;125.525;19.456.860.730,00;774.222
WINFUT;06/08/2024;11:20:00;125.980;125.995;125.610;125.650;20.858.825.680,00;829.150
WINFUT;06/08/2024;11:00:00;125.810;125.995;125.645;125.980;25.176.764.971,00;1.000.479
WINFUT;06/08/2024;10:40:00;125.640;125.950;125.495;125.815;27.083.821.317,00;1.077.084
WINFUT;06/08/2024;10:20:00;125.705;125.865;125.470;125.640;33.166.569.793,00;1.319.783
WINFUT;06/08/2024;10:00:00;125.520;126.030;125.480;125.700;38.337.283.241,00;1.524.342
WINFUT;06/08/2024;09:40:00;125.610;125.760;125.515;125.520;16.694.410.083,00;664.351
WINFUT;06/08/2024;09:20:00;125.380;125.640;125.345;125.605;18.484.797.507,00;736.372
WINFUT;06/08/2024;09:00:00;126.050;126.055;125.365;125.385;22.318.643.739,00;888.341
WINFUT;05/08/2024;18:20:00;126.005;126.585;125.950;126.105;1.188.006.924,00;47.109
WINFUT;05/08/2024;18:00:00;125.900;126.055;125.890;126.000;3.715.878.930,00;147.498
WINFUT;05/08/2024;17:40:00;125.825;125.955;125.785;125.895;4.647.088.803,00;184.591
WINFUT;05/08/2024;17:20:00;125.615;125.865;125.605;125.820;7.025.441.596,00;279.299
WINFUT;05/08/2024;17:00:00;125.540;125.650;125.320;125.615;9.471.883.837,00;377.313
WINFUT;05/08/2024;16:40:00;125.385;125.545;125.315;125.535;9.287.670.056,00;370.279
WINFUT;05/08/2024;16:20:00;125.295;125.460;125.290;125.390;8.873.042.368,00;353.859
WINFUT;05/08/2024;16:00:00;125.205;125.350;125.165;125.290;8.584.225.974,00;342.667
WINFUT;05/08/2024;15:40:00;125.355;125.360;125.070;125.200;13.552.954.750,00;541.219
WINFUT;05/08/2024;15:20:00;125.420;125.480;125.280;125.360;9.298.364.358,00;370.877
WINFUT;05/08/2024;15:00:00;125.305;125.445;125.180;125.420;12.316.855.951,00;491.488
WINFUT;05/08/2024;14:40:00;125.485;125.610;125.245;125.305;13.572.025.023,00;541.065
WINFUT;05/08/2024;14:20:00;125.355;125.555;125.315;125.480;16.825.934.527,00;670.658
WINFUT;05/08/2024;14:00:00;125.035;125.380;125.010;125.355;17.476.795.012,00;697.933
WINFUT;05/08/2024;13:40:00;125.045;125.100;124.830;125.030;13.183.887.931,00;527.461
WINFUT;05/08/2024;13:20:00;125.020;125.265;124.940;125.045;15.886.450.122,00;634.853
WINFUT;05/08/2024;13:00:00;124.850;125.025;124.845;125.020;10.297.729.914,00;412.105
WINFUT;05/08/2024;12:40:00;125.050;125.065;124.730;124.855;13.751.733.560,00;550.561
WINFUT;05/08/2024;12:20:00;124.670;125.145;124.650;125.050;19.378.731.312,00;776.042
WINFUT;05/08/2024;12:00:00;124.575;124.695;124.350;124.670;17.939.335.183,00;720.220
WINFUT;05/08/2024;11:40:00;124.605;124.720;124.470;124.580;17.142.933.321,00;687.978
WINFUT;05/08/2024;11:20:00;124.570;124.730;124.345;124.605;22.226.646.515,00;892.250
WINFUT;05/08/2024;11:00:00;124.300;124.875;123.980;124.570;31.527.142.369,00;1.265.761
WINFUT;05/08/2024;10:40:00;124.175;124.400;123.740;124.300;28.232.100.590,00;1.137.200
WINFUT;05/08/2024;10:20:00;123.815;124.195;123.290;124.170;36.008.312.970,00;1.455.465
WINFUT;05/08/2024;10:00:00;123.390;123.950;123.305;123.815;33.660.807.508,00;1.361.605
WINFUT;05/08/2024;09:40:00;123.370;123.590;123.250;123.390;17.862.216.070,00;723.587
WINFUT;05/08/2024;09:20:00;123.380;123.595;123.185;123.370;24.353.264.276,00;986.676
WINFUT;05/08/2024;09:00:00;123.790;124.080;123.130;123.380;36.366.896.721,00;1.470.644
WINFUT;02/08/2024;18:20:00;126.470;126.775;126.465;126.775;953.801.066,00;37.663
WINFUT;02/08/2024;18:00:00;126.265;126.475;126.230;126.470;2.259.022.875,00;89.414
WINFUT;02/08/2024;17:40:00;126.375;126.425;126.260;126.270;2.808.842.291,00;111.152
WINFUT;02/08/2024;17:20:00;126.305;126.455;126.280;126.370;5.037.653.491,00;199.296
WINFUT;02/08/2024;17:00:00;126.220;126.340;126.205;126.310;6.784.765.978,00;268.649
WINFUT;02/08/2024;16:40:00;126.130;126.270;126.090;126.220;9.066.333.879,00;359.283
WINFUT;02/08/2024;16:20:00;126.335;126.335;126.100;126.135;12.289.775.229,00;486.818
WINFUT;02/08/2024;16:00:00;126.300;126.455;126.295;126.330;8.150.058.202,00;322.463
WINFUT;02/08/2024;15:40:00;126.355;126.445;126.260;126.300;8.241.050.128,00;326.145
WINFUT;02/08/2024;15:20:00;126.385;126.540;126.315;126.355;10.474.672.909,00;414.266
WINFUT;02/08/2024;15:00:00;126.375;126.425;126.250;126.390;9.330.462.996,00;369.264
WINFUT;02/08/2024;14:40:00;126.475;126.590;126.270;126.375;10.510.880.053,00;415.626
WINFUT;02/08/2024;14:20:00;126.595;126.635;126.400;126.475;9.460.578.519,00;373.815
WINFUT;02/08/2024;14:00:00;126.515;126.670;126.355;126.595;12.203.155.284,00;482.279
WINFUT;02/08/2024;13:40:00;126.400;126.530;126.360;126.510;11.566.724.820,00;457.372
WINFUT;02/08/2024;13:20:00;126.495;126.525;126.310;126.395;8.926.659.496,00;353.143
WINFUT;02/08/2024;13:00:00;126.545;126.605;126.430;126.495;9.895.056.519,00;391.059
WINFUT;02/08/2024;12:40:00;126.495;126.660;126.455;126.545;9.806.693.433,00;387.381
WINFUT;02/08/2024;12:20:00;126.660;126.670;126.430;126.495;13.751.572.313,00;543.456
WINFUT;02/08/2024;12:00:00;126.665;126.760;126.575;126.665;15.105.563.926,00;596.361
WINFUT;02/08/2024;11:40:00;126.750;126.860;126.655;126.670;15.304.964.657,00;603.716
WINFUT;02/08/2024;11:20:00;126.975;127.165;126.735;126.755;21.793.046.676,00;858.313
WINFUT;02/08/2024;11:00:00;127.210;127.485;126.945;126.980;27.029.658.781,00;1.062.335
WINFUT;02/08/2024;10:40:00;127.540;127.660;127.120;127.215;28.004.431.475,00;1.099.362
WINFUT;02/08/2024;10:20:00;128.350;128.350;127.250;127.535;34.732.036.883,00;1.359.759
WINFUT;02/08/2024;10:00:00;127.720;128.430;127.680;128.350;31.245.568.872,00;1.219.472
WINFUT;02/08/2024;09:40:00;127.465;127.915;127.430;127.720;22.504.100.347,00;881.081
WINFUT;02/08/2024;09:20:00;127.655;127.950;127.135;127.465;29.644.843.068,00;1.162.789
WINFUT;02/08/2024;09:00:00;127.315;127.680;127.100;127.650;20.729.923.729,00;813.780
WINFUT;01/08/2024;18:20:00;127.705;127.740;127.665;127.710;426.009.962,00;16.679
WINFUT;01/08/2024;18:00:00;127.690;127.750;127.660;127.710;1.833.492.084,00;71.787
WINFUT;01/08/2024;17:40:00;127.630;127.720;127.600;127.685;2.943.073.412,00;115.273
WINFUT;01/08/2024;17:20:00;127.715;127.760;127.585;127.630;6.743.550.448,00;264.120
WINFUT;01/08/2024;17:00:00;127.775;127.870;127.630;127.715;10.865.754.525,00;425.357
WINFUT;01/08/2024;16:40:00;127.885;127.915;127.750;127.775;9.476.094.726,00;370.669
WINFUT;01/08/2024;16:20:00;127.685;127.885;127.650;127.880;9.772.300.435,00;382.361
WINFUT;01/08/2024;16:00:00;127.545;127.710;127.515;127.685;10.309.511.394,00;403.947
WINFUT;01/08/2024;15:40:00;127.735;127.765;127.525;127.550;14.145.774.288,00;554.195
WINFUT;01/08/2024;15:20:00;127.955;128.055;127.675;127.735;14.715.720.633,00;575.558
WINFUT;01/08/2024;15:00:00;128.085;128.105;127.945;127.955;9.500.782.295,00;371.053
WINFUT;01/08/2024;14:40:00;128.005;128.200;127.950;128.085;12.287.346.953,00;479.701
WINFUT;01/08/2024;14:20:00;127.935;128.060;127.850;128.000;11.475.629.025,00;448.398
WINFUT;01/08/2024;14:00:00;127.980;128.060;127.915;127.940;11.367.896.490,00;444.108
WINFUT;01/08/2024;13:40:00;128.010;128.075;127.840;127.980;16.580.818.942,00;647.858
WINFUT;01/08/2024;13:20:00;128.230;128.235;127.995;128.015;11.745.330.409,00;458.445
WINFUT;01/08/2024;13:00:00;128.145;128.270;127.960;128.225;19.592.023.716,00;764.736
WINFUT;01/08/2024;12:40:00;128.445;128.460;128.140;128.150;16.928.786.184,00;659.803
WINFUT;01/08/2024;12:20:00;128.485;128.550;128.395;128.450;13.410.806.141,00;522.003
WINFUT;01/08/2024;12:00:00;128.660;128.675;128.395;128.485;18.881.029.529,00;734.496
WINFUT;01/08/2024;11:40:00;128.755;128.830;128.635;128.655;16.329.576.505,00;634.324
WINFUT;01/08/2024;11:20:00;128.920;128.965;128.720;128.755;18.742.863.696,00;727.497
WINFUT;01/08/2024;11:00:00;129.040;129.325;128.840;128.915;28.135.762.993,00;1.090.536
WINFUT;01/08/2024;10:40:00;129.065;129.100;128.910;129.040;18.460.088.453,00;715.412
WINFUT;01/08/2024;10:20:00;128.825;129.085;128.825;129.070;24.159.054.013,00;936.783
WINFUT;01/08/2024;10:00:00;128.560;128.880;128.520;128.830;26.717.538.358,00;1.037.900
WINFUT;01/08/2024;09:40:00;128.455;128.635;128.400;128.555;13.311.167.675,00;517.876
WINFUT;01/08/2024;09:20:00;128.135;128.475;128.065;128.460;18.571.394.611,00;723.779
WINFUT;01/08/2024;09:00:00;127.980;128.170;127.715;128.135;20.826.472.339,00;813.663
WINFUT;31/07/2024;18:20:00;128.075;128.145;128.005;128.105;863.016.982,00;33.692
WINFUT;31/07/2024;18:00:00;128.195;128.225;128.070;128.075;1.864.422.757,00;72.734
WINFUT;31/07/2024;17:40:00;128.205;128.235;128.155;128.195;2.547.517.920,00;99.358
WINFUT;31/07/2024;17:20:00;128.110;128.240;128.100;128.210;3.996.751.974,00;155.927
WINFUT;31/07/2024;17:00:00;127.985;128.190;127.980;128.115;9.861.417.014,00;384.864
WINFUT;31/07/2024;16:40:00;127.845;128.060;127.825;127.990;15.460.523.543,00;604.176
WINFUT;31/07/2024;16:20:00;128.105;128.155;127.765;127.850;18.444.145.319,00;720.845
WINFUT;31/07/2024;16:00:00;128.210;128.295;128.075;128.100;14.626.269.751,00;570.371
WINFUT;31/07/2024;15:40:00;128.010;128.270;127.965;128.210;17.632.454.545,00;688.277
WINFUT;31/07/2024;15:20:00;127.820;128.015;127.760;128.010;12.835.217.411,00;501.730
WINFUT;31/07/2024;15:00:00;127.945;127.985;127.735;127.820;15.027.724.261,00;587.757
WINFUT;31/07/2024;14:40:00;127.900;128.035;127.865;127.945;8.105.529.581,00;316.761
WINFUT;31/07/2024;14:20:00;128.050;128.070;127.875;127.900;9.229.601.103,00;360.638
WINFUT;31/07/2024;14:00:00;128.175;128.235;128.045;128.050;8.617.029.393,00;336.214
WINFUT;31/07/2024;13:40:00;128.075;128.240;128.065;128.175;10.107.360.379,00;394.326
WINFUT;31/07/2024;13:20:00;128.035;128.130;127.980;128.075;8.373.859.388,00;326.990
WINFUT;31/07/2024;13:00:00;127.790;128.095;127.780;128.030;11.420.806.417,00;446.308
WINFUT;31/07/2024;12:40:00;127.730;127.800;127.695;127.790;6.305.217.125,00;246.771
WINFUT;31/07/2024;12:20:00;127.735;127.865;127.660;127.730;9.384.671.842,00;367.303
WINFUT;31/07/2024;12:00:00;127.670;127.770;127.620;127.735;7.585.250.187,00;297.040
WINFUT;31/07/2024;11:40:00;127.750;127.770;127.585;127.665;12.445.748.670,00;487.402
WINFUT;31/07/2024;11:20:00;127.730;127.850;127.685;127.745;10.915.876.086,00;427.148
WINFUT;31/07/2024;11:00:00;127.615;127.930;127.595;127.735;18.807.510.856,00;736.004
WINFUT;31/07/2024;10:40:00;127.970;128.015;127.575;127.610;19.990.892.479,00;781.996
WINFUT;31/07/2024;10:20:00;127.405;128.050;127.350;127.970;27.722.360.133,00;1.084.990
WINFUT;31/07/2024;10:00:00;127.290;127.660;127.180;127.405;28.966.713.907,00;1.136.800
WINFUT;31/07/2024;09:40:00;127.080;127.300;127.055;127.290;11.370.218.088,00;447.069
WINFUT;31/07/2024;09:20:00;127.155;127.310;127.070;127.075;14.901.442.321,00;585.914
WINFUT;31/07/2024;09:00:00;127.400;127.640;127.155;127.155;20.955.584.801,00;822.382
WINFUT;30/07/2024;18:20:00;126.870;126.975;126.865;126.910;808.267.292,00;31.841
WINFUT;30/07/2024;18:00:00;126.865;126.915;126.825;126.865;2.631.238.508,00;103.705
WINFUT;30/07/2024;17:40:00;126.840;126.875;126.805;126.870;3.534.071.845,00;139.303
WINFUT;30/07/2024;17:20:00;126.780;126.865;126.760;126.835;4.627.732.119,00;182.458
WINFUT;30/07/2024;17:00:00;126.795;126.830;126.630;126.780;13.901.812.296,00;548.511
WINFUT;30/07/2024;16:40:00;126.795;126.885;126.775;126.800;9.163.418.639,00;361.236
WINFUT;30/07/2024;16:20:00;126.750;126.820;126.720;126.795;6.726.345.977,00;265.293
WINFUT;30/07/2024;16:00:00;126.735;126.775;126.705;126.755;4.745.365.272,00;187.206
WINFUT;30/07/2024;15:40:00;126.715;126.755;126.680;126.735;5.748.275.870,00;226.811
WINFUT;30/07/2024;15:20:00;126.695;126.740;126.610;126.710;8.186.762.112,00;323.137
WINFUT;30/07/2024;15:00:00;126.630;126.705;126.605;126.695;6.321.431.214,00;249.542
WINFUT;30/07/2024;14:40:00;126.590;126.650;126.530;126.630;7.521.115.001,00;297.043
WINFUT;30/07/2024;14:20:00;126.550;126.640;126.505;126.585;9.660.165.375,00;381.614
WINFUT;30/07/2024;14:00:00;126.560;126.620;126.425;126.550;15.534.617.355,00;613.893
WINFUT;30/07/2024;13:40:00;126.755;126.775;126.540;126.555;10.746.791.321,00;424.197
WINFUT;30/07/2024;13:20:00;126.650;126.770;126.630;126.755;7.011.939.893,00;276.710
WINFUT;30/07/2024;13:00:00;126.645;126.700;126.615;126.650;5.773.970.718,00;227.931
WINFUT;30/07/2024;12:40:00;126.655;126.710;126.635;126.645;6.497.365.516,00;256.466
WINFUT;30/07/2024;12:20:00;126.700;126.740;126.605;126.660;9.306.420.966,00;367.350
WINFUT;30/07/2024;12:00:00;126.890;126.900;126.635;126.705;18.124.795.670,00;715.015
WINFUT;30/07/2024;11:40:00;126.950;127.065;126.870;126.890;14.799.210.059,00;582.802
WINFUT;30/07/2024;11:20:00;126.935;126.985;126.700;126.950;21.847.157.061,00;861.002
WINFUT;30/07/2024;11:00:00;126.860;126.955;126.675;126.930;20.606.432.821,00;812.602
WINFUT;30/07/2024;10:40:00;126.875;126.910;126.755;126.860;13.802.663.275,00;544.145
WINFUT;30/07/2024;10:20:00;126.990;127.000;126.720;126.875;24.931.260.953,00;982.705
WINFUT;30/07/2024;10:00:00;127.005;127.105;126.895;126.995;22.099.155.940,00;870.088
WINFUT;30/07/2024;09:40:00;127.185;127.215;126.965;127.000;15.513.058.938,00;610.214
WINFUT;30/07/2024;09:20:00;127.360;127.390;127.175;127.185;10.933.394.713,00;429.598
WINFUT;30/07/2024;09:00:00;127.520;127.665;127.320;127.365;16.383.910.439,00;642.907
WINFUT;29/07/2024;18:20:00;127.785;127.830;127.760;127.795;848.839.388,00;33.210
WINFUT;29/07/2024;18:00:00;127.690;127.795;127.675;127.790;2.263.649.191,00;88.604
WINFUT;29/07/2024;17:40:00;127.605;127.740;127.600;127.690;4.895.984.432,00;191.722
WINFUT;29/07/2024;17:20:00;127.575;127.615;127.545;127.605;3.581.733.861,00;140.370
WINFUT;29/07/2024;17:00:00;127.595;127.645;127.515;127.570;6.856.442.514,00;268.751
WINFUT;29/07/2024;16:40:00;127.555;127.645;127.540;127.600;8.223.054.890,00;322.222
WINFUT;29/07/2024;16:20:00;127.490;127.580;127.480;127.550;6.670.586.198,00;261.503
WINFUT;29/07/2024;16:00:00;127.495;127.555;127.440;127.490;9.509.382.659,00;372.906
WINFUT;29/07/2024;15:40:00;127.405;127.510;127.370;127.490;7.138.300.621,00;280.087
WINFUT;29/07/2024;15:20:00;127.430;127.480;127.360;127.400;6.813.338.668,00;267.376
WINFUT;29/07/2024;15:00:00;127.495;127.550;127.365;127.425;10.690.439.672,00;419.400
WINFUT;29/07/2024;14:40:00;127.315;127.560;127.305;127.495;13.304.511.183,00;522.019
WINFUT;29/07/2024;14:20:00;127.335;127.340;127.240;127.315;6.408.159.673,00;251.726
WINFUT;29/07/2024;14:00:00;127.370;127.370;127.225;127.335;10.827.960.050,00;425.306
WINFUT;29/07/2024;13:40:00;127.315;127.465;127.280;127.370;11.057.779.157,00;434.031
WINFUT;29/07/2024;13:20:00;127.300;127.335;127.245;127.310;6.209.697.195,00;243.925
WINFUT;29/07/2024;13:00:00;127.270;127.370;127.230;127.300;10.034.437.242,00;394.110
WINFUT;29/07/2024;12:40:00;127.205;127.275;127.120;127.270;10.254.318.392,00;403.048
WINFUT;29/07/2024;12:20:00;127.250;127.305;127.150;127.205;10.584.908.782,00;415.951
WINFUT;29/07/2024;12:00:00;127.205;127.300;127.170;127.255;10.474.168.598,00;411.622
WINFUT;29/07/2024;11:40:00;127.315;127.385;127.140;127.205;15.552.788.810,00;611.112
WINFUT;29/07/2024;11:20:00;127.400;127.460;127.260;127.310;17.477.963.812,00;686.206
WINFUT;29/07/2024;11:00:00;127.495;127.555;127.395;127.400;14.485.072.504,00;568.094
WINFUT;29/07/2024;10:40:00;127.625;127.720;127.430;127.495;20.600.785.263,00;807.385
WINFUT;29/07/2024;10:20:00;128.015;128.035;127.570;127.620;33.843.855.676,00;1.324.032
WINFUT;29/07/2024;10:00:00;128.080;128.185;128.005;128.010;20.417.231.614,00;796.987
WINFUT;29/07/2024;09:40:00;128.140;128.220;128.035;128.075;10.913.747.920,00;425.898
WINFUT;29/07/2024;09:20:00;128.305;128.310;128.115;128.145;12.607.488.488,00;491.728
WINFUT;29/07/2024;09:00:00;128.115;128.320;127.905;128.305;17.701.665.276,00;691.007
WINFUT;26/07/2024;18:20:00;128.265;128.265;128.175;128.230;827.990.663,00;32.287
WINFUT;26/07/2024;18:00:00;128.215;128.375;128.210;128.255;3.186.858.400,00;124.227
WINFUT;26/07/2024;17:40:00;128.200;128.240;128.160;128.215;3.203.485.969,00;124.948
