Data;Abertura;Máxima;Mínima;Fechamento;Prior Cote;Pivot;Média Móvel A [9];Média Móvel A [21];Média Móvel A [50];Média Móvel A [200];VWAP D;2MV Frequências;IFR (RSI) [14];;
16/02/2024 13:15;130555;130590;130415;130500;129846;129603,33;130476,11;130313,1;129868,8;129297,1;130331,78;129900;57,79;;
16/02/2024 13:00;130610;130675;130515;130555;129846;129603,33;130431,67;130279,05;129844,2;129296,45;130327,33;129900;59,49;;
16/02/2024 12:45;130680;130730;130555;130610;129846;129603,33;130375,56;130244,05;129821,4;129295,13;130320,72;129900;61,16;;
16/02/2024 12:30;130750;130765;130590;130680;129846;129603,33;130291,11;130207,86;129802,6;129294,35;130311,07;129900;63,25;;
16/02/2024 12:15;130750;130850;130665;130745;129846;129603,33;130295;130166,9;129781,3;129292,43;130294,53;129900;65,18;;
16/02/2024 12:00;130085;130790;130050;130750;129846;129603,33;130269,44;130125,48;129757,4;129289,68;130271,12;129900;65,32;;
16/02/2024 11:45;130180;130380;130030;130085;129846;129603,33;130230,56;130083,1;129732;129286,93;130253,63;129900;52,53;;
16/02/2024 11:30;130170;130360;129975;130185;129846;129603,33;130263,89;130062,38;129714,3;129287,15;130253,96;129900;55,38;;
16/02/2024 11:15;130105;130205;130010;130175;129846;129603,33;130287,78;130041,19;129693,7;129287,08;130264,75;129900;55,16;;
16/02/2024 11:00;130045;130345;130030;130100;129846;129603,33;130301,11;130016,19;129672;129287;130275,66;129900;53,52;;
16/02/2024 10:45;129855;130065;129690;130050;129846;129603,33;130278,89;130003,33;129650,8;129287,18;130285,43;129900;52,44;;
16/02/2024 10:30;130715;130740;129820;129850;129846;129603,33;130253,33;129987,38;129630,5;129287,48;130375,95;129900;47,96;;
16/02/2024 10:15;130515;130860;130405;130715;129846;129603,33;130254,44;129973,1;129612;129289,08;130462,18;129900;77,15;;
16/02/2024 10:00;130400;130685;130375;130515;129846;129603,33;130151,11;129926,43;129576;129286,95;130406,57;129900;73,71;;
16/02/2024 09:45;130385;130480;130375;130400;129846;129603,33;130073,89;129886,9;129547,1;129285,25;130329,8;129900;71,42;;
16/02/2024 09:30;130400;130455;130335;130385;129846;129603,33;130012,78;129844,29;129521,5;129284;130307,43;129900;71,11;;
16/02/2024 09:15;130300;130485;130265;130400;129846;129603,33;129950;129795;129490,4;129283,43;130282,85;129900;71,82;;
16/02/2024 09:00;130180;130300;130085;130295;129846;129603,33;129891,67;129744,29;129461;129282,7;130195,39;129900;69,86;;
15/02/2024 18:15;129820;129900;129735;129900;129100;129245;129843,33;129697,14;129434,4;129282,08;129495,54;129200;60,17;;
15/02/2024 18:00;129860;129895;129775;129820;129100;129245;129815,56;129668,57;129415,3;129282,13;129493,95;129200;57,61;;
15/02/2024 17:45;129790;129885;129755;129860;129100;129245;129806,67;129653,57;129396,9;129281,33;129491,13;129200;59,38;;
15/02/2024 17:30;129815;129855;129740;129785;129100;129245;129783,33;129636,67;129382;129279;129486,65;129200;57,08;;
15/02/2024 17:15;129845;129910;129785;129820;129100;129245;129788,33;129612,86;129367,2;129278,73;129482,85;129200;58,52;;
15/02/2024 17:00;129820;129875;129740;129850;129100;129245;129776,67;129593,81;129354,2;129278,05;129477,51;129200;59,71;;
15/02/2024 16:45;129870;129925;129770;129820;129100;129245;129743,33;129570,24;129340,2;129276,45;129472,33;129200;58,93;;
15/02/2024 16:30;129860;129925;129790;129875;129100;129245;129733,89;129555,48;129331,8;129275,4;129464,72;129200;60,94;;
15/02/2024 16:15;129650;129890;129635;129860;129100;129245;129712,78;129519,76;129325,9;129269,68;129456,22;129200;60,6;;
15/02/2024 16:00;129740;129815;129615;129650;129100;129245;129673,33;129480,24;129317,6;129260,85;129447,43;129200;55,57;;
15/02/2024 15:45;129655;129765;129640;129740;129100;129245;129640;129462,62;129314,2;129253,05;129440,47;129200;58,55;;
15/02/2024 15:30;129830;129870;129565;129650;129100;129245;129595;129450,71;129280,6;129244,2;129434,88;129200;56,38;;
15/02/2024 15:15;129715;129835;129660;129830;129100;129245;129556,67;129432,62;129248,4;129236,53;129426,45;129200;62,44;;
15/02/2024 15:00;129545;129750;129525;129715;129100;129245;129497,78;129412,86;129212,4;129226,38;129418,39;129200;59,88;;
15/02/2024 14:45;129735;129755;129540;129550;129100;129245;129474,44;129410,71;129177,2;129217,48;129410,81;129200;55,88;;
15/02/2024 14:30;129685;129765;129600;129735;129100;129245;129469,44;129413,81;129150,3;129208,93;129403,19;129200;62,36;;
15/02/2024 14:15;129510;129730;129475;129685;129100;129245;129419,44;129405;129118,1;129199,43;129394,96;129200;61,23;;
15/02/2024 14:00;129355;129535;129335;129505;129100;129245;129390;129395,24;129088,2;129190,93;129387,65;129200;56,91;;
15/02/2024 13:45;129335;129445;129265;129350;129100;129245;129373,33;129380,71;129064;129182,2;129385,72;129200;52,7;;
15/02/2024 13:30;129310;129445;129215;129335;129100;129245;129391,11;129371,43;129044,5;129175,25;129386,89;129200;52,28;;
15/02/2024 13:15;129305;129420;129265;129305;129100;129245;129367,78;129359,76;129023,2;129168,18;129388,54;129200;51,48;;
15/02/2024 13:00;129500;129520;129230;129300;129100;129245;129337,22;129347,14;129003,2;129161,48;129389,71;129200;51,36;;
15/02/2024 12:45;129500;129625;129475;129505;129100;129245;129335;129334,52;128981;129153,55;129390,48;129200;56,99;;
15/02/2024 12:30;129285;129570;129285;129505;129100;129245;129333,33;129306,9;128958,1;129144,23;129384,94;129200;56,99;;
15/02/2024 12:15;129420;129465;129160;129285;129100;129245;129307,22;129278,81;128933,8;129134,85;129382,23;129200;52,13;;
15/02/2024 12:00;129355;129445;129220;129420;129100;129245;129321,67;129268,57;128910,5;129125,75;129386,99;129200;55,72;;
15/02/2024 11:45;129510;129555;129320;129355;129100;129245;129349,44;129254,29;128880,8;129116,05;129390,32;129200;54,31;;
15/02/2024 11:30;129125;129615;129095;129510;129100;129245;129378,33;129229,29;128855,3;129106,33;129384,08;129200;58,42;;
15/02/2024 11:15;129030;129215;129005;129125;129100;129245;129382,78;129201,67;128824,3;129095,88;129381,27;129200;49,64;;
15/02/2024 11:00;129280;129310;128985;129030;129100;129245;129422,22;129194,05;128798;129086,25;129411,14;129200;47,08;;
15/02/2024 10:45;129490;129535;129125;129280;129100;129245;129441,11;129190;128770;129076,88;129451,34;129200;53,76;;
15/02/2024 10:30;129275;129615;129250;129490;129100;129245;129427,22;129171,9;128739,1;129065,25;129493,37;129200;60,44;;
15/02/2024 10:15;129420;129550;129250;129270;129100;129245;129382,78;129154,05;128706,7;129052,05;129496,33;129200;55;;
15/02/2024 10:00;129665;129705;129350;129415;129100;129245;129357,22;129143,33;128678,1;129039,65;129523,8;129200;60,06;;
15/02/2024 09:45;129620;129745;129605;129670;129100;129245;129315;129131,67;128647,6;129026,48;129542,39;129200;70,68;;
15/02/2024 09:30;129555;129640;129525;129615;129100;129245;129232,22;129106,9;128617,4;129011,88;129502,57;129200;69,6;;
15/02/2024 09:15;129485;129560;129365;129550;129100;129245;129154,44;129096,67;128584,8;128997,8;129475,42;129200;68,33;;
15/02/2024 09:00;129465;129660;129375;129480;129100;129245;129101,11;129098,1;128561,9;128984,25;129493,81;129200;66,94;;
14/02/2024 18:15;129155;129225;129135;129200;128118;128218,33;129061,11;129096,43;128534,3;128971,75;129175,93;128060;60,51;;
14/02/2024 18:00;129090;129165;129050;129155;128118;128218,33;129020;129109,76;128510;128963,35;129175,91;128060;59,33;;
14/02/2024 17:45;129040;129115;128970;129090;128118;128218,33;128995;129057,62;128501,5;128955,75;129176,99;128060;57,63;;
14/02/2024 17:30;129030;129065;128925;129040;128118;128218,33;128981,11;129007,62;128495,8;128949,53;129180,45;128060;56,33;;
14/02/2024 17:15;128925;129175;128915;129035;128118;128218,33;128970,56;128959,52;128489,5;128944,4;129185,83;128060;56,2;;
14/02/2024 17:00;128915;129055;128900;128925;128118;128218,33;128955,56;128908,1;128477;128939,2;129190,91;128060;53,48;;
14/02/2024 16:45;129070;129080;128875;128915;128118;128218,33;128976,67;128873,81;128465,2;128934,2;129199,03;128060;53,24;;
14/02/2024 16:30;129120;129170;129010;129070;128118;128218,33;128991,11;128836,19;128451,1;128928,25;129209,86;128060;57,61;;
14/02/2024 16:15;128825;129130;128810;129120;128118;128218,33;129002,22;128794,29;128434,7;128920,95;129214,78;128060;59,06;;
14/02/2024 16:00;128930;128965;128825;128830;128118;128218,33;129005,56;128755;128417,3;128912,13;129227,95;128060;52,63;;
14/02/2024 15:45;128965;129060;128765;128930;128118;128218,33;129068,89;128733,33;128408,5;128905;129246,93;128060;55,42;;
14/02/2024 15:30;128945;129155;128905;128965;128118;128218,33;129141,11;128701,9;128395,5;128896,73;129272,33;128060;56,39;;
14/02/2024 15:15;128905;129045;128860;128945;128118;128218,33;129194,44;128670,48;128378,7;128888,43;129290,62;128060;55,98;;
14/02/2024 15:00;129110;129215;128880;128900;128118;128218,33;129253,89;128634,52;128363,1;128881,6;129319,86;128060;55,1;;
14/02/2024 14:45;129050;129250;129005;129115;128118;128218,33;129160,56;128608,81;128351,9;128874,05;129365,45;128060;60,46;;
14/02/2024 14:30;129175;129235;129030;129045;128118;128218,33;129041,11;128569,52;128336,5;128865,9;129386,45;128060;59,26;;
14/02/2024 14:15;129155;129290;129065;129170;128118;128218,33;128928,33;128525,48;128325;128858,03;129420,27;128060;62,4;;
14/02/2024 14:00;129395;129410;129050;129150;128118;128218,33;128793,33;128466,67;128308,8;128850,45;129452,28;128060;62,1;;
14/02/2024 13:45;129580;129675;129355;129400;128118;128218,33;128688,33;128415,71;128293,9;128842,93;129529,57;128060;68,4;;
14/02/2024 13:30;129440;129745;129435;129580;128118;128218,33;128546,67;128347,14;128275,7;128834,6;129532,3;128060;73,37;;
14/02/2024 13:15;129480;129670;129315;129445;128118;128218,33;128392,22;128262,86;128253,8;128824,98;129504,28;128060;71,95;;
14/02/2024 13:00;129420;129770;129150;129480;128118;128218,33;128264,44;128176,43;128233,9;128815,53;129508,22;128060;72,89;;
09/02/2024 18:15;128040;128080;127915;128060;128221;128810;128141,67;128093,33;128211,3;128805,78;128231,17;128280;46,83;;
09/02/2024 18:00;128035;128270;127970;128040;128221;128810;128165;128084,29;128215,5;128802,68;128232,25;128280;46,16;;
09/02/2024 17:45;127950;128045;127920;128030;128221;128810;128194,44;128074,76;128219,1;128798,88;128233,87;128280;45,84;;
09/02/2024 17:30;128205;128210;127915;127955;128221;128810;128212,22;128068,1;128219,6;128794,68;128236,67;128280;43,5;;
09/02/2024 17:15;128130;128215;128105;128205;128221;128810;128257,22;128077,86;128223,4;128790,75;128239,81;128280;50,21;;
09/02/2024 17:00;128190;128225;128000;128125;128221;128810;128266,67;128067,38;128222,9;128785,28;128240,74;128280;47,82;;
09/02/2024 16:45;128295;128300;128095;128190;128221;128810;128266,11;128080,71;128224,3;128779,93;128243,55;128280;49,62;;
09/02/2024 16:30;128370;128400;128250;128295;128221;128810;128237,78;128076,43;128225;128774,33;128244,73;128280;52,58;;
09/02/2024 16:15;128270;128455;128200;128375;128221;128810;128213,89;128061,67;128227;128767,5;128243,68;128280;54,91;;
09/02/2024 16:00;128305;128355;128185;128270;128221;128810;128167,78;128078,57;128228,9;128760,75;128241,49;128280;52,34;;
09/02/2024 15:45;128185;128340;128170;128305;128221;128810;128116,67;128104,05;128237,6;128754,5;128240,89;128280;53,28;;
09/02/2024 15:30;128365;128390;128165;128190;128221;128810;128041,67;128124,05;128247;128748,5;128240,51;128280;50,58;;
09/02/2024 15:15;128290;128385;128180;128360;128221;128810;127991,11;128134,52;128256,9;128742,48;128239,75;128280;54,94;;
09/02/2024 15:00;128115;128320;128110;128290;128221;128810;127936,67;128133,33;128265,3;128736,18;128238,67;128280;53,4;;
09/02/2024 14:45;127935;128145;127920;128120;128221;128810;127886,67;128129,52;128274;128730,03;128239,11;128280;49,52;;
09/02/2024 14:30;128075;128075;127890;127935;128221;128810;127861,11;128135,71;128288,9;128724,7;128243,94;128280;44,87;;
09/02/2024 14:15;127965;128090;127865;128080;128221;128810;127886,11;128150,71;128307,3;128719,9;128251,24;128280;48,09;;
09/02/2024 14:00;127815;128015;127765;127960;128221;128810;127875,56;128165,48;128330;128716,08;128258,2;128280;45,06;;
09/02/2024 13:45;127625;127870;127620;127810;128221;128810;127925;128180,71;128361,1;128713,13;128268,96;128280;41,07;;
09/02/2024 13:30;127740;127840;127575;127630;128221;128810;127957,22;128195,71;128401,9;128710,98;128282,84;128280;35,88;;
09/02/2024 13:15;127870;127890;127660;127735;128221;128810;127996,67;128221,19;128445,4;128711,43;128303,24;128280;37,67;;
09/02/2024 13:00;127840;128010;127760;127870;128221;128810;128107,22;128250;128487,5;128710,48;128322,69;128280;40,07;;
09/02/2024 12:45;127895;128020;127810;127840;128221;128810;128211,11;128272,62;128532,9;128712,15;128340,98;128280;39,28;;
09/02/2024 12:30;128155;128195;127880;127890;128221;128810;128309,44;128302,62;128572,5;128718,83;128356,14;128280;40,1;;
09/02/2024 12:15;127985;128195;127870;128160;128221;128810;128367,22;128325;128608,5;128723,88;128372,06;128280;44,83;;
09/02/2024 12:00;128405;128410;127925;127985;128221;128810;128386,67;128336,67;128638,5;128727,08;128389,48;128280;40,62;;
09/02/2024 11:45;128105;128465;127905;128405;128221;128810;128411,67;128360,71;128675,8;128731,05;128410,09;128280;48,95;;
09/02/2024 11:30;127985;128130;127770;128100;128221;128810;128394,44;128364,52;128708,6;128732,98;128430,63;128280;40,75;;
09/02/2024 11:15;128735;128735;127890;127985;128221;128810;128411,11;128381,19;128747,4;128736,3;128489,88;128280;37,22;;
09/02/2024 11:00;128800;128830;128515;128730;128221;128810;128456,11;128398,57;128791,5;128740,33;128516,15;128280;58,01;;
09/02/2024 10:45;128720;128875;128655;128805;128221;128810;128406,11;128376,67;128819,9;128741,08;128494,03;128280;61,2;;
09/02/2024 10:30;128405;129020;128380;128725;128221;128810;128330,56;128348,81;128845,4;128740,53;128466,74;128280;58,96;;
09/02/2024 10:15;128335;128670;128330;128410;128221;128810;128268,33;128316,9;128875,9;128739,95;128366,52;128280;47,99;;
09/02/2024 10:00;128210;128425;128070;128335;128221;128810;128260,56;128304,29;128910,8;128741,25;128320,71;128280;44,72;;
09/02/2024 09:45;128250;128350;128175;128210;128221;128810;128261,67;128296,9;128944,6;128741,73;128358,82;128280;38,77;;
09/02/2024 09:30;128255;128375;128235;128250;128221;128810;128290,56;128296,19;128978,5;128743,1;128378,76;128280;40,05;;
09/02/2024 09:15;128385;128430;128210;128250;128221;128810;128302,78;128295;129013,2;128744,03;128402,91;128280;40,05;;
09/02/2024 09:00;128600;128635;128340;128390;128221;128810;128320;128301,9;129045,7;128744,9;128484,52;128280;44,49;;
08/02/2024 18:15;128120;128400;128110;128280;130096;130083,33;128331,11;128305,71;129072,1;128745,18;128905,43;130045;39,61;;
08/02/2024 18:00;128170;128305;128100;128125;130096;130083,33;128353,89;128325,95;129102,3;128746,2;128909,79;130045;31,76;;
08/02/2024 17:45;128340;128365;128110;128165;130096;130083,33;128390;128356,9;129136,3;128747,2;128918,82;130045;32,78;;
08/02/2024 17:30;128340;128460;128315;128340;130096;130083,33;128410,56;128381,67;129168,8;128748,4;128932,65;130045;37,71;;
08/02/2024 17:15;128470;128470;128330;128345;130096;130083,33;128402,78;128402,62;129197,1;128748,1;128941,82;130045;37,86;;
08/02/2024 17:00;128365;128495;128360;128470;130096;130083,33;128388,89;128420,71;129222,3;128747,48;128948,54;130045;41,74;;
08/02/2024 16:45;128405;128520;128355;128360;130096;130083,33;128342,78;128439,52;129249,1;128745,58;128957,32;130045;36,41;;
08/02/2024 16:30;128490;128510;128255;128405;130096;130083,33;128318,89;128463,1;129277,4;128744,83;128967,52;130045;37,72;;
08/02/2024 16:15;128490;128540;128410;128490;130096;130083,33;128293,89;128501,67;129305,1;128745,45;128985,7;130045;40,26;;
08/02/2024 16:00;128450;128505;128345;128485;130096;130083,33;128261,11;128550,48;129330,4;128744,23;128997,62;130045;40,04;;
08/02/2024 15:45;128350;128475;128340;128450;130096;130083,33;128232,22;128615,48;129360,2;128742,68;129011,49;130045;38,57;;
08/02/2024 15:30;128270;128430;128185;128350;130096;130083,33;128226,11;128680;129391,5;128739,8;129027,57;130045;34,28;;
08/02/2024 15:15;128225;128285;128110;128270;130096;130083,33;128239,44;128750,95;129427,1;128736,48;129051,4;130045;30,69;;
08/02/2024 15:00;128055;128350;128015;128220;130096;130083,33;128287,78;128840;129464,2;128734,68;129078,3;130045;28,42;;
08/02/2024 14:45;128145;128180;127955;128055;130096;130083,33;128349,44;128916,19;129502,5;128735,53;129119,19;130045;20,43;;
08/02/2024 14:30;128175;128310;128085;128145;130096;130083,33;128419,44;128994,05;129542,1;128736,13;129168,91;130045;21,66;;
08/02/2024 14:15;128200;128280;128155;128180;130096;130083,33;128490;129066,19;129580,4;128736,63;129206,17;130045;22,13;;
08/02/2024 14:00;128220;128255;128125;128195;130096;130083,33;128550,56;129145,71;129613,4;128737,43;129234,58;130045;22,33;;
08/02/2024 13:45;128395;128430;128150;128225;130096;130083,33;128625;129233,81;129648,8;128739,88;129270,84;130045;22,71;;
08/02/2024 13:30;128470;128510;128380;128395;130096;130083,33;128695;129320,24;129682,9;128740,2;129334,44;130045;24,9;;
08/02/2024 13:15;128705;128770;128375;128470;130096;130083,33;128786,11;129405,71;129717,1;128739,83;129368,21;130045;25,93;;
08/02/2024 13:00;128775;128810;128670;128705;130096;130083,33;128902,22;129485,71;129752,4;128738,98;129416,57;130045;29,47;;
08/02/2024 12:45;128685;128795;128655;128775;130096;130083,33;129029,44;129551,19;129781,6;128737,1;129439,48;130045;30,62;;
08/02/2024 12:30;128780;128845;128645;128685;130096;130083,33;129143,89;129621,43;129810,8;128734,85;129466,13;130045;27,21;;
08/02/2024 12:15;128720;128790;128660;128780;130096;130083,33;129272,22;129691,43;129843,6;128733,58;129499,21;130045;28,59;;
08/02/2024 12:00;128865;128885;128635;128725;130096;130083,33;129423,33;129750,71;129871,1;128731,75;129526,46;130045;26,59;;
08/02/2024 11:45;128855;128935;128815;128865;130096;130083,33;129545;129806,9;129902,3;128729,55;129591,48;130045;28,48;;
08/02/2024 11:30;129215;129355;128800;128855;130096;130083,33;129636,67;129860,24;129947,2;128726,5;129628,03;130045;28,14;;
08/02/2024 11:15;129520;129580;129165;129215;130096;130083,33;129726,11;129908,81;129988,6;128722,6;129725,86;130045;33,4;;
08/02/2024 11:00;129845;129880;129465;129515;130096;130083,33;129796,67;129932,38;130020,1;128716,48;129772,82;130045;39,05;;
08/02/2024 10:45;129805;129890;129730;129850;130096;130083,33;129855,56;129945,48;130038,8;128708,88;129789,26;130045;47,37;;
08/02/2024 10:30;129840;129935;129555;129805;130096;130083,33;129876,67;129944,29;130049,9;128701,38;129787,62;130045;45,93;;
08/02/2024 10:15;130135;130180;129670;129840;130096;130083,33;129919,44;129943,57;130062,5;128694,05;129792,84;130045;46,85;;
08/02/2024 10:00;129820;130195;129735;130140;130096;130083,33;129953,89;129939,52;130073,6;128688,5;129758,32;130045;55,77;;
08/02/2024 09:45;129695;129880;129665;129820;130096;130083,33;129947,22;129914,05;130080;128682,08;129693,15;130045;45,5;;
08/02/2024 09:30;129660;129765;129565;129690;130096;130083,33;129995;129913,57;130091;128680,68;129673,03;130045;40,26;;
08/02/2024 09:15;129855;129855;129580;129660;130096;130083,33;130046,67;129917,62;130103;128681,03;129675,54;130045;39,01;;
08/02/2024 09:00;129835;129860;129475;129850;130096;130083,33;130087,22;129923,81;130118,9;128678,58;129656,78;130045;44,51;;
07/02/2024 18:15;130040;130070;129945;130045;130820;130030;130093,33;129919,29;130127,8;128676,03;130011,42;131110;51,42;;
07/02/2024 18:00;130190;130200;130030;130040;130820;130030;130086,67;129915,95;130130,8;128672,88;130011,43;131110;51,24;;
07/02/2024 17:45;130150;130210;130070;130190;130820;130030;130068,33;129914,76;130134;128668,13;130010,71;131110;57,14;;
07/02/2024 17:30;130080;130185;130015;130150;130820;130030;130015;129911,9;130132,8;128662,75;130009,05;131110;55,89;;
07/02/2024 17:15;130245;130285;130080;130080;130820;130030;129975;129910,71;130133,2;128657,03;130007,5;131110;53,67;;
07/02/2024 17:00;130160;130300;130125;130250;130820;130030;129946,67;129913,33;130134,8;128652,25;130004,75;131110;60,52;;
07/02/2024 16:45;130025;130185;130000;130155;130820;130030;129895,56;129903,1;130132,5;128646,48;130000,74;131110;57,72;;
07/02/2024 16:30;129905;130025;129865;130025;130820;130030;129851,11;129898,57;130131,6;128641,45;129998,78;131110;53,54;;
07/02/2024 16:15;129985;130030;129885;129905;130820;130030;129804,44;129889,29;130134,5;128636,65;129999,7;131110;49,23;;
07/02/2024 16:00;129870;130030;129805;129985;130820;130030;129793,89;129892,14;130142,2;128632,4;130000,48;131110;52,23;;
07/02/2024 15:45;129710;129925;129685;129875;130820;130030;129770,56;129889,52;130146;128627,13;130002,68;131110;48,2;;
07/02/2024 15:30;129795;129860;129630;129710;130820;130030;129761,11;129900,48;130151,5;128623,33;130007,26;131110;41,32;;
07/02/2024 15:15;129820;129850;129680;129790;130820;130030;129766,11;129925,48;130162,7;128620,85;130014,4;131110;43,95;;
07/02/2024 15:00;129795;129995;129665;129825;130820;130030;129786,67;129943,33;130172;128618,03;130021,9;131110;45,11;;
07/02/2024 14:45;129750;129855;129720;129790;130820;130030;129807,78;129962,86;130178,9;128614,1;130034,27;131110;43,72;;
07/02/2024 14:30;129610;129785;129585;129755;130820;130030;129845,56;129988,33;130181,3;128611,08;130041,78;131110;42,37;;
07/02/2024 14:15;129815;129835;129555;129605;130820;130030;129886,67;130007,38;130179,4;128607,58;130053,56;131110;36,28;;
07/02/2024 14:00;129775;129875;129685;129810;130820;130030;129945,56;130039,76;130175,2;128604,7;130069,96;131110;41,9;;
07/02/2024 13:45;129790;129850;129735;129775;130820;130030;129970,56;130101,67;130173,6;128601,83;130081,82;131110;40,44;;
07/02/2024 13:30;129760;129850;129705;129790;130820;130030;130002,22;130156,43;130171,8;128597,85;130088,98;131110;40,85;;
07/02/2024 13:15;129975;129980;129740;129755;130820;130030;130006,67;130204,05;130166,6;128593,85;130100,72;131110;39,52;;
07/02/2024 13:00;130015;130090;129920;129975;130820;130030;130030;130237,14;130163,7;128588,93;130111,48;131110;45,48;;
07/02/2024 12:45;130130;130165;129945;130015;130820;130030;130025;130257,62;130138,8;128581,7;130115,17;131110;46,66;;
07/02/2024 12:30;130125;130190;130045;130130;130820;130030;130035;130277,62;130100,4;128574,48;130118,25;131110;50,16;;
07/02/2024 12:15;130135;130185;130005;130125;130820;130030;130046,67;130290,24;130059,6;128564,4;130118,35;131110;50,01;;
07/02/2024 12:00;130040;130170;129900;130135;130820;130030;130051,11;130306,19;130016,5;128553,55;130119,15;131110;50,29;;
07/02/2024 11:45;130065;130205;129850;130035;130820;130030;130062,22;130317,38;129976,1;128542,98;130126,43;131110;47,53;;
07/02/2024 11:30;129830;130135;129645;130060;130820;130030;130094,44;130329,52;129931,4;128532,95;130139,16;131110;48,15;;
07/02/2024 11:15;129965;130040;129770;129830;130820;130030;130105;130348,33;129888,9;128522,18;130187,24;131110;41,64;;
07/02/2024 11:00;129925;130075;129910;129965;130820;130030;130155,56;130370,48;129849,1;128511,33;130222,54;131110;44,7;;
07/02/2024 10:45;130105;130145;129910;129930;130820;130030;130282,78;130381,43;129806,5;128500,1;130246,93;131110;43,7;;
07/02/2024 10:30;130235;130260;130085;130105;130820;130030;130393,33;130394,29;129767,6;128490,05;130282,94;131110;47,69;;
07/02/2024 10:15;130165;130450;130155;130235;130820;130030;130469,44;130395,48;129720,7;128479,1;130303,15;131110;50,89;;
07/02/2024 10:00;130235;130370;130115;130165;130820;130030;130493,33;130392,38;129675,2;128467,75;130298,72;131110;49,19;;
07/02/2024 09:45;130330;130420;130235;130235;130820;130030;130520;130392,14;129630,3;128456,08;130325,48;131110;50,83;;
07/02/2024 09:30;130155;130345;130145;130325;130820;130030;130542,22;130387,38;129584,9;128444,6;130324,83;131110;52,94;;
07/02/2024 09:15;130280;130350;130140;130155;130820;130030;130550;130377,14;129532,7;128433,08;130349,49;131110;49,24;;
07/02/2024 09:00;130650;130650;130265;130285;130820;130030;130583,89;130377,86;129482,4;128422,6;130420,63;131110;52,15;;
06/02/2024 18:15;130925;131110;130900;131110;127851;127495;130593,33;130378,1;129429,3;128410,75;129745,72;127800;79,93;;
06/02/2024 18:00;130800;130960;130715;130925;127851;127495;130502,22;130333,57;129356,4;128394,68;129733,59;127800;77,42;;
06/02/2024 17:45;130445;130830;130440;130790;127851;127495;130450;130296,67;129287,5;128379,35;129711,73;127800;75,34;;
06/02/2024 17:30;130400;130480;130355;130450;127851;127495;130395;130271,9;129219,9;128364,53;129680,92;127800;68,54;;
06/02/2024 17:15;130435;130470;130350;130405;127851;127495;130366,67;130262,62;129159,3;128351,13;129670,12;127800;67,44;;
06/02/2024 17:00;130390;130490;130335;130435;127851;127495;130343,89;130251,43;129095,2;128338,3;129658,95;127800;68,94;;
06/02/2024 16:45;130465;130505;130360;130395;127851;127495;130310;130226,43;129029,6;128326,18;129645,74;127800;68,06;;
06/02/2024 16:30;130365;130475;130340;130460;127851;127495;130285;130191,43;128960,8;128314,08;129631,26;127800;71,09;;
06/02/2024 16:15;130290;130380;130250;130370;127851;127495;130251,67;130140,71;128888,6;128302,23;129610,32;127800;69,33;;
06/02/2024 16:00;130455;130465;130275;130290;127851;127495;130225,56;130110,24;128817;128290,83;129595,26;127800;67,72;;
06/02/2024 15:45;130290;130520;130285;130455;127851;127495;130205,56;130081,43;128746,8;128279,03;129572,96;127800;75,32;;
06/02/2024 15:30;130195;130340;130170;130295;127851;127495;130173,89;130037,38;128672,7;128265,9;129541,88;127800;72,55;;
06/02/2024 15:15;130205;130295;130140;130195;127851;127495;130173,33;130004,76;128602,8;128253,18;129517,67;127800;70,63;;
06/02/2024 15:00;130130;130275;130085;130200;127851;127495;130171,11;129935;128535,7;128241,13;129495,92;127800;70,86;;
06/02/2024 14:45;130170;130235;130110;130130;127851;127495;130165,56;129834,76;128471,3;128228,43;129475,55;127800;69,57;;
06/02/2024 14:30;130160;130195;130075;130170;127851;127495;130181,11;129737,62;128419,1;128216,1;129455,91;127800;71,24;;
06/02/2024 14:15;130135;130240;130090;130160;127851;127495;130190,56;129632,86;128368,4;128203,33;129438,64;127800;71,08;;
06/02/2024 14:00;130110;130145;130055;130135;127851;127495;130191,67;129535,48;128322,1;128193,28;129416,37;127800;70,7;;
06/02/2024 13:45;130165;130210;130075;130110;127851;127495;130166,67;129424,29;128279,7;128182,3;129401,83;127800;70,34;;
06/02/2024 13:30;130290;130335;130120;130170;127851;127495;130116,67;129320,71;128237,4;128172,43;129380,68;127800;72,33;;
06/02/2024 13:15;130175;130335;130150;130290;127851;127495;130030,56;129209,76;128192,5;128162,6;129355,62;127800;76,36;;
06/02/2024 13:00;130155;130265;130130;130175;127851;127495;129968,33;129092,86;128141,2;128152,2;129329,89;127800;75,12;;
06/02/2024 12:45;130275;130330;130115;130150;127851;127495;129913,89;128988,57;128089,9;128142,85;129306,27;127800;74,86;;
06/02/2024 12:30;130255;130390;130185;130270;127851;127495;129845;128874,76;128034;128133,65;129274,33;127800;78,58;;
06/02/2024 12:15;130165;130345;130110;130255;127851;127495;129771,67;128764,76;127976,7;128125,13;129228,24;127800;78,46;;
06/02/2024 12:00;129910;130190;129730;130170;127851;127495;129602,22;128653,57;127917,1;128117,6;129161,57;127800;77,78;;
06/02/2024 11:45;129655;129970;129575;129910;127851;127495;129371,67;128548,57;127859,8;128111,93;129081,57;127800;75,59;;
06/02/2024 11:30;129390;129660;129305;129660;127851;127495;129169,44;128444,05;127813,2;128107,9;129004,53;127800;73,25;;
