Data;Abertura;Máxima;Mínima;Fechamento;Prior Cote;Média Móvel A [9];Média Móvel A [21];Média Móvel A [50];Média Móvel A [200];VWAP D;IFR (RSI) [14];
29/01/2025 15:00;124455;124480;124330;124365;124571;124431,67;124500,95;124492,1;124852,95;124735,33;39,09;
29/01/2025 14:55;124505;124525;124445;124455;124571;124440,56;124515,71;124492,8;124857,4;124739,57;45,08;
29/01/2025 14:50;124505;124560;124475;124505;124571;124440,56;124526,43;124495,3;124861,33;124741,44;48,96;
29/01/2025 14:45;124425;124510;124415;124505;124571;124437,78;124536,19;124498,4;124865,13;124743,91;48,96;
29/01/2025 14:40;124410;124425;124375;124425;124571;124436,11;124547,14;124503,4;124868,8;124745,8;42,09;
29/01/2025 14:35;124470;124475;124385;124405;124571;124437,22;124563,33;124509,2;124872,63;124747,34;40,23;
29/01/2025 14:30;124370;124480;124360;124470;124571;124444,44;124576,9;124517,7;124876,15;124749,4;44,56;
29/01/2025 14:25;124390;124400;124330;124365;124571;124449,44;124584,76;124527,2;124879,38;124752,35;33,88;
29/01/2025 14:20;124450;124490;124380;124390;124571;124484,44;124597,62;124539,4;124883,25;124756,02;35,38;
29/01/2025 14:15;124460;124490;124435;124445;124571;124517,22;124611,43;124556,4;124886,8;124758,59;38,92;
29/01/2025 14:10;124475;124520;124430;124455;124571;124538,89;124620,71;124574;124890,2;124759,86;39,59;
29/01/2025 14:05;124490;124505;124430;124480;124571;124564,44;124627,86;124589,8;124893,58;124761,52;41,23;
29/01/2025 14:00;124430;124540;124425;124490;124571;124583,89;124632,14;124610,5;124896,55;124763,42;41,88;
29/01/2025 13:55;124465;124505;124420;124435;124571;124604,44;124636,43;124629,9;124899,38;124766,04;36,83;
29/01/2025 13:50;124510;124540;124445;124470;124571;124631,67;124635,24;124650,9;124902,18;124768,74;38,82;
29/01/2025 13:45;124685;124710;124495;124515;124571;124658,33;124631,9;124668,8;124905,23;124772,55;41,5;
29/01/2025 13:40;124690;124750;124640;124680;124571;124682,78;124626,9;124686,4;124907,88;124775,2;54,28;
29/01/2025 13:35;124635;124725;124635;124685;124571;124692,22;124618,57;124701,7;124909,93;124775,96;54,76;
29/01/2025 13:30;124690;124695;124615;124640;124571;124692,78;124608,33;124715;124912,35;124776,57;51,19;
29/01/2025 13:25;124650;124705;124640;124685;124571;124692,22;124593,33;124727,5;124915;124777,28;55,23;
29/01/2025 13:20;124680;124740;124615;124655;124571;124686,67;124574,29;124735,7;124916,9;124777,79;52,93;
29/01/2025 13:15;124680;124695;124595;124675;124571;124689,44;124553,33;124744,9;124918,9;124778,92;54,67;
29/01/2025 13:10;124715;124730;124640;124680;124571;124685,56;124531,9;124751,2;124920,85;124780,86;55,09;
29/01/2025 13:05;124730;124740;124665;124710;124571;124677,22;124510,71;124759,3;124922,75;124781,76;57,55;
29/01/2025 13:00;124760;124850;124720;124735;124571;124661,67;124492,14;124759,6;124924,4;124782,74;59,62;
29/01/2025 12:55;124690;124765;124640;124765;124571;124644,44;124472,86;124758,2;124925,98;124782,72;62,1;
29/01/2025 12:50;124635;124740;124630;124690;124571;124605;124449,76;124754,6;124927,45;124783,49;58,04;
29/01/2025 12:45;124640;124695;124580;124635;124571;124572,78;124432,38;124751,5;124928,55;124784,93;54,75;
29/01/2025 12:40;124680;124685;124605;124635;124571;124547,78;124419,29;124750,2;124929,83;124787,03;54,75;
29/01/2025 12:35;124640;124695;124605;124680;124571;124533,33;124407,62;124749,6;124931,1;124788,4;57,96;
29/01/2025 12:30;124610;124675;124600;124640;124571;124510;124394,29;124748,4;124931,8;124789,55;55,82;
29/01/2025 12:25;124570;124630;124550;124605;124571;124475;124391,43;124747,4;124932,9;124791,48;53,92;
29/01/2025 12:20;124585;124610;124515;124570;124571;124439,44;124394,05;124747,3;124934,55;124793,81;52;
29/01/2025 12:15;124410;124600;124405;124580;124571;124400;124402,86;124748,8;124935,83;124797,58;52,58;
29/01/2025 12:10;124400;124445;124380;124410;124571;124360,56;124409,29;124750,1;124937,63;124803,88;42,41;
29/01/2025 12:05;124415;124445;124345;124400;124571;124341,11;124429,29;124753,9;124940,45;124807,1;41,73;
29/01/2025 12:00;124510;124510;124370;124410;124571;124332,22;124455,24;124757,5;124943,78;124813,1;42,19;
29/01/2025 11:55;124470;124540;124445;124505;124571;124323,33;124482,14;124759,9;124946,28;124821,74;46,79;
29/01/2025 11:50;124325;124495;124325;124470;124571;124298,33;124517,14;124763,2;124947,65;124828,3;44,73;
29/01/2025 11:45;124285;124370;124260;124325;124571;124282,22;124557,86;124768;124949,5;124839,03;35,07;
29/01/2025 11:40;124215;124295;124145;124285;124571;124286,11;124601,67;124776,1;124951,63;124850,79;32,03;
29/01/2025 11:35;124230;124240;124115;124215;124571;124297,78;124660,24;124785,9;124953,38;124866,71;26,42;
29/01/2025 11:30;124235;124410;124180;124225;124571;124318,33;124719,52;124796;124955,48;124889,3;26,72;
29/01/2025 11:25;124320;124345;124175;124235;124571;124357,78;124779,52;124807,1;124957,73;124916,71;26,99;
29/01/2025 11:20;124330;124335;124230;124320;124571;124405;124833,33;124818,8;124959,13;124934,85;29,4;
29/01/2025 11:15;124280;124380;124250;124330;124571;124453,33;124884,52;124828,2;124959,78;124949,56;29,69;
29/01/2025 11:10;124325;124325;124240;124280;124571;124496,11;124937,62;124837,7;124960,15;124964,65;26,32;
29/01/2025 11:05;124355;124395;124275;124325;124571;124557,22;124988,57;124848,4;124960,5;124983,55;27,42;
29/01/2025 11:00;124390;124470;124315;124360;124571;124626,11;125033,33;124858,2;124960,68;125006,54;28,27;
29/01/2025 10:55;124400;124435;124340;124390;124571;124694,44;125068,33;124868,5;124960,68;125032,1;28,99;
29/01/2025 10:50;124585;124600;124390;124400;124571;124788,89;125102,86;124877,4;124960,6;125057,93;29,22;
29/01/2025 10:45;124660;124675;124550;124580;124571;124891,67;125130,95;124887,5;124960,2;125094,34;33,66;
29/01/2025 10:40;124760;124800;124605;124660;124571;124965,56;125155;124894,6;124958,48;125112,56;35,91;
29/01/2025 10:35;124710;124885;124685;124755;124571;125060,56;125158,1;124899,4;124956,33;125137,74;38,78;
29/01/2025 10:30;124825;124875;124665;124715;124571;125138,89;125153,81;124902,7;124953,55;125160,84;36,81;
29/01/2025 10:25;124940;124970;124815;124830;124571;125224,44;125147,62;124905,6;124951,08;125191,7;40,26;
29/01/2025 10:20;124975;125025;124865;124945;124571;125283,89;125133,57;124905,6;124948,1;125208,87;44,11;
29/01/2025 10:15;125240;125275;124930;124975;124571;125333,89;125115,71;124903,6;124944,78;125227,25;45,16;
29/01/2025 10:10;125320;125350;125135;125240;124571;125386,11;125098,1;124901,9;124942;125246,54;56,06;
29/01/2025 10:05;125245;125330;125090;125325;124571;125398,33;125068,57;124895,1;124938,13;125246,93;60,4;
29/01/2025 10:00;125520;125525;125210;125245;124571;125391,67;125033,57;124886,5;124933,83;125254,7;57,53;
29/01/2025 09:55;125465;125535;125445;125515;124571;125375;125002,86;124878,5;124930;125240,05;74,47;
29/01/2025 09:50;125485;125505;125430;125460;124571;125330,56;124961,43;124866,2;124924,98;125226,59;72,97;
29/01/2025 09:45;125360;125515;125335;125485;124571;125278,33;124922,62;124852,5;124919,48;125210,68;74,83;
29/01/2025 09:40;125395;125440;125350;125365;124571;125233,89;124880,48;124839;124914,05;125184,92;71,6;
29/01/2025 09:35;125445;125480;125370;125395;124571;125162,78;124843,1;124829,1;124909,73;125171,28;73,8;
29/01/2025 09:30;125350;125460;125300;125445;124571;125081,67;124801,9;124818;124904,18;125144,01;77,49;
29/01/2025 09:25;125265;125385;125250;125350;124571;124986,11;124765;124805,1;124898,7;125106,15;75,31;
29/01/2025 09:20;125095;125295;125085;125265;124571;124895,56;124734,52;124794,6;124892,85;125066,74;73,15;
29/01/2025 09:15;125110;125175;125050;125095;124571;124818,33;124709,05;124782,7;124887,5;125036,04;67,96;
29/01/2025 09:10;124990;125150;124990;125115;124571;124763,89;124693,81;124775,2;124883,98;125014,84;69,43;
29/01/2025 09:05;125085;125095;124950;124990;124571;124708,89;124675;124766,9;124880,68;124991,68;65,04;
29/01/2025 09:00;124860;125105;124790;125085;124571;124664,44;124665;124761,6;124878,05;124989,2;72,36;
28/01/2025 18:20;124665;124735;124650;124725;125530;124610,56;124652,38;124755;124874,58;124975,22;54,25;
28/01/2025 18:15;124585;124675;124570;124665;125530;124601,67;124655,48;124756,8;124872,6;124975,96;49,08;
28/01/2025 18:10;124535;124600;124525;124585;125530;124599,44;124662,14;124758,7;124870,98;124977,02;40,81;
28/01/2025 18:05;124575;124605;124525;124535;125530;124601,11;124673,1;124761,4;124869,23;124978,36;34,64;
28/01/2025 18:00;124605;124620;124545;124570;125530;124606,11;124686,43;124766,1;124867,53;124979,57;37,16;
28/01/2025 17:55;124620;124650;124545;124605;125530;124601,67;124700,95;124768,2;124866,53;124981,06;39,85;
28/01/2025 17:50;124590;124630;124580;124620;125530;124608,89;124711,9;124770,2;124863,65;124982,72;41,03;
28/01/2025 17:45;124600;124600;124565;124590;125530;124618,89;124725,48;124770,7;124858,7;124983,95;37,59;
28/01/2025 17:40;124650;124650;124555;124600;125530;124634,44;124741,9;124771,3;124853,4;124985,13;38,28;
28/01/2025 17:35;124645;124675;124620;124645;125530;124653,89;124756,19;124771,6;124847,73;124986,89;41,46;
28/01/2025 17:30;124605;124670;124595;124645;125530;124662,22;124769,29;124772,3;124840,95;124988,03;41,46;
28/01/2025 17:25;124580;124655;124565;124600;125530;124677,22;124779,52;124774,4;124834,18;124989,92;36,95;
28/01/2025 17:20;124530;124585;124485;124580;125530;124701,67;124790,48;124779,3;124827,4;124992,97;34,87;
28/01/2025 17:15;124665;124675;124510;124530;125530;124725;124803,1;124783,2;124819,13;124996,16;29,49;
28/01/2025 17:10;124705;124730;124645;124670;125530;124755,56;124820,24;124789,2;124810,7;124999,51;37,56;
28/01/2025 17:05;124730;124740;124680;124710;125530;124771,67;124831,19;124792,5;124801,75;125000,81;40,5;
28/01/2025 17:00;124770;124805;124710;124730;125530;124783,33;124840;124797;124792,73;125002,28;42,03;
28/01/2025 16:55;124715;124795;124715;124775;125530;124799,44;124845,48;124800,8;124783,3;125003,27;45,62;
28/01/2025 16:50;124780;124785;124710;124720;125530;124806,11;124851,43;124805,6;124773,65;125004,46;39,78;
28/01/2025 16:45;124815;124830;124770;124780;125530;124826,67;124854,05;124811,7;124764,6;125006,01;44,64;
28/01/2025 16:40;124790;124840;124785;124820;125530;124843,89;124855,48;124813,2;124754,98;125006,72;48,29;
28/01/2025 16:35;124805;124840;124770;124790;125530;124852,78;124857,86;124813,1;124744,83;125007,31;45,16;
28/01/2025 16:30;124820;124825;124775;124805;125530;124867,22;124860,24;124812,2;124734,83;125008,25;46,47;
28/01/2025 16:25;124815;124855;124795;124815;125530;124873,33;124860;124811,4;124724,35;125009,07;47,31;
28/01/2025 16:20;124880;124880;124795;124815;125530;124875;124860,48;124810,9;124713,8;125009,79;47,31;
28/01/2025 16:15;124835;124890;124820;124875;125530;124878,33;124853,57;124809,3;124703,18;125010,56;52,23;
28/01/2025 16:10;124905;124935;124815;124835;125530;124880;124846,19;124808,6;124691,98;125011,4;48,94;
28/01/2025 16:05;124935;124945;124890;124905;125530;124887,22;124839,76;124809;124683,35;125012,52;55,1;
28/01/2025 16:00;124900;124970;124895;124935;125530;124886,11;124831,19;124808,7;124674,6;125012,84;58;
28/01/2025 15:55;124915;124925;124880;124900;125530;124876,11;124822,62;124808,1;124665,43;125013,14;55,46;
28/01/2025 15:50;124865;124970;124850;124920;125530;124876,11;124818,57;124808,6;124656,6;125013,62;57,3;
28/01/2025 15:45;124825;124875;124790;124860;125530;124860;124810,95;124808,9;124647,73;125014,42;52,95;
28/01/2025 15:40;124845;124865;124725;124830;125530;124854,44;124804,29;124812,1;124639,18;125015,41;50,61;
28/01/2025 15:35;124895;124910;124830;124845;125530;124858,89;124801,43;124813,7;124630,7;125017,72;51,81;
28/01/2025 15:30;124905;124905;124850;124890;125530;124858,33;124793,33;124817,3;124622,13;125018,7;55,45;
28/01/2025 15:25;124900;124910;124865;124900;125530;124848,33;124784,52;124822,3;124613,33;125019,23;56,27;
28/01/2025 15:20;124845;124910;124840;124895;125530;124840;124772,38;124824,6;124604,55;125019,61;55,97;
28/01/2025 15:15;124900;124930;124820;124845;125530;124815;124759,29;124827;124595,73;125020,21;52,96;
28/01/2025 15:10;124775;124915;124755;124900;125530;124801,11;124748,33;124831,4;124587,15;125021,31;56,93;
28/01/2025 15:05;124815;124830;124750;124775;125530;124778,89;124737,86;124834,4;124578,48;125022,94;48,84;
28/01/2025 15:00;124865;124875;124795;124810;125530;124773,33;124736,67;124836,6;124570,28;125024,25;51,34;
28/01/2025 14:55;124840;124880;124815;124870;125530;124767,22;124738,33;124838,7;124561,38;125025,35;55,92;
28/01/2025 14:50;124800;124875;124790;124840;125530;124761,11;124733,81;124839;124552,2;125026,18;54,01;
28/01/2025 14:45;124830;124845;124760;124800;125530;124752,22;124733,33;124840,8;124543,08;125027,65;51,42;
28/01/2025 14:40;124675;124830;124660;124825;125530;124743,33;124735;124843,3;124534,43;125029,27;53,16;
28/01/2025 14:35;124720;124740;124670;124670;125530;124737,22;124740,24;124844,9;124525,28;125032,47;41,83;
28/01/2025 14:30;124700;124775;124675;124720;125530;124737,78;124752,14;124849,2;124517,15;125034,33;45,1;
28/01/2025 14:25;124725;124745;124680;124700;125530;124736,11;124766,19;124855,5;124508,73;125036,76;43,46;
28/01/2025 14:20;124760;124800;124690;124725;125530;124730;124781,67;124862,3;124500,43;125039,14;45,02;
28/01/2025 14:15;124815;124850;124750;124755;125530;124718,33;124787,86;124875,7;124492,1;125042,23;46,9;
28/01/2025 14:10;124760;124825;124735;124815;125530;124702,78;124790,71;124888,1;124483,65;125044,39;50,83;
28/01/2025 14:05;124725;124790;124705;124760;125530;124687,78;124787,38;124898;124474,78;125046,79;47,05;
28/01/2025 14:00;124770;124775;124685;124720;125530;124686,67;124787,62;124908,8;124466,45;125048,8;44,15;
28/01/2025 13:55;124675;124795;124670;124770;125530;124700,56;124790,95;124921,4;124458,38;125051,91;47,15;
28/01/2025 13:50;124700;124705;124615;124675;125530;124701,11;124789,29;124934,8;124450,15;125055,89;39,94;
28/01/2025 13:45;124640;124710;124625;124705;125530;124718,33;124797,14;124951,2;124442,05;125059,79;41,61;
28/01/2025 13:40;124615;124655;124590;124645;125530;124732,78;124804,29;124967,9;124434,08;125062,37;36,71;
28/01/2025 13:35;124610;124640;124565;124620;125530;124765;124815,95;124985,2;124426,43;125065,59;34,59;
28/01/2025 13:30;124680;124730;124585;124615;125530;124798,33;124829,52;125002,8;124418,68;125070,32;34,18;
28/01/2025 13:25;124750;124760;124600;124680;125530;124842,78;124844,29;125020,4;124411,05;125076,31;36,98;
28/01/2025 13:20;124845;124880;124740;124750;125530;124881,11;124856,43;125035,1;124403,03;125084,45;40,27;
28/01/2025 13:15;124770;124860;124705;124845;125530;124892,78;124869,29;125049,3;124394,38;125088,2;45,36;
28/01/2025 13:10;124830;124865;124750;124775;125530;124889,44;124872,38;125057,1;124385,55;125093,38;40,19;
28/01/2025 13:05;124835;124905;124805;124830;125530;124886,11;124884,29;125067,8;124376,7;125096,35;43,17;
28/01/2025 13:00;124930;124975;124830;124835;125530;124878,89;124899,05;125081,2;124368,08;125098,6;43,44;
28/01/2025 12:55;124920;124935;124810;124935;125530;124873,89;124907,62;125095,3;124359,55;125101,68;49,2;
28/01/2025 12:50;125015;125040;124880;124920;125530;124851,67;124911,43;125108,5;124350,75;125105,89;48,25;
28/01/2025 12:45;125025;125060;124950;125015;125530;124842,78;124918,33;125121,2;124341,95;125108,84;54,25;
28/01/2025 12:40;124850;125035;124805;125025;125530;124825;124920;125131,5;124332,45;125110,64;54,91;
28/01/2025 12:35;124815;124865;124750;124855;125530;124810;124913,33;125139,7;124323,3;125114,47;44,04;
28/01/2025 12:30;124750;124855;124705;124815;125530;124815,56;124916,19;125151;124314,63;125118,53;40,93;
28/01/2025 12:25;124765;124840;124735;124745;125530;124827,78;124919,52;125162,6;124306,25;125124,03;35,06;
28/01/2025 12:20;124790;124800;124725;124765;125530;124848,89;124928,33;125174;124298,3;125128,14;36,01;
28/01/2025 12:15;124740;124815;124695;124790;125530;124877,22;124935,95;125186,5;124289,93;125131,97;37,18;
28/01/2025 12:10;124840;124880;124720;124735;125530;124890,56;124941,43;125199,3;124281,83;125138,44;32,72;
28/01/2025 12:05;124855;124905;124805;124840;125530;124922,78;124948,57;125212,4;124274;125144,85;37,43;
28/01/2025 12:00;124890;125000;124760;124855;125530;124956,11;124957,86;125223,2;124265,93;125149,22;38,16;
28/01/2025 11:55;124910;124950;124860;124890;125530;124973,89;124966,67;125233,3;124257,45;125160,76;39,84;
28/01/2025 11:50;124925;124985;124850;124905;125530;124987,78;124990,71;125240,6;124248,98;125163,26;40,55;
28/01/2025 11:45;124940;124970;124840;124925;125530;125005,56;125013,1;125247,3;124240,05;125167,74;41,47;
28/01/2025 11:40;125015;125070;124925;124935;125530;125019,44;125031,43;125254,1;124231,38;125175,6;41,91;
28/01/2025 11:35;124910;125045;124890;125020;125530;125013,89;125048,81;125260,2;124222,5;125180,33;45,73;
28/01/2025 11:30;125025;125070;124880;124910;125530;125002,22;125064,52;125263,6;124213,2;125186,19;39,04;
28/01/2025 11:25;125145;125215;125005;125025;125530;124999,44;125089,76;125267,6;124204,6;125195,52;44,35;
28/01/2025 11:20;125010;125195;125005;125140;125530;124988,89;125112,14;125269,4;124195,4;125199,19;50,75;
28/01/2025 11:15;125015;125050;124940;125015;125530;124965;125131,19;125269,4;124185,15;125201,83;42,35;
28/01/2025 11:10;125065;125090;124970;125015;125530;124952,78;125154,76;125271,1;124175,75;125206,11;42,35;
28/01/2025 11:05;125055;125100;125010;125065;125530;124938,33;125177,86;125273,3;124166,7;125210,35;45;
28/01/2025 11:00;124885;125105;124860;125050;125530;124935;125198,33;125274,6;124157,33;125214,29;44,02;
28/01/2025 10:55;124915;124965;124855;124885;125530;124933,89;125215,71;125275,1;124148,18;125223,66;31,66;
28/01/2025 10:50;124880;125005;124850;124915;125530;124990,56;125243,1;125278,5;124139,4;125229,84;32,88;
28/01/2025 10:45;124930;124990;124875;124885;125530;125041,67;125258,33;125280,1;124130,6;125239,79;30,38;
28/01/2025 10:40;124925;124955;124800;124930;125530;125088,89;125278,57;125284;124121,73;125249,24;32,05;
28/01/2025 10:35;124910;125050;124900;124925;125530;125130;125305,71;125286,3;124112,68;125271,44;31,66;
28/01/2025 10:30;124890;125020;124865;124905;125530;125177,22;125335;125289,6;124104;125283,15;30,18;
28/01/2025 10:25;125030;125035;124830;124885;125530;125236,67;125367,86;125294,9;124094,93;125300,76;28,76;
28/01/2025 10:20;125045;125085;124905;125035;125530;125304,44;125399,76;125300,6;124086,18;125330,21;33,53;
28/01/2025 10:15;125395;125395;125020;125040;125530;125360,56;125423,33;125301,2;124075,75;125361,89;33,71;
28/01/2025 10:10;125380;125475;125305;125395;125530;125412,78;125442,14;125301,5;124065,6;125385,96;51,12;
28/01/2025 10:05;125310;125450;125290;125375;125530;125424,44;125443,33;125294,9;124053,9;125385,69;49,76;
28/01/2025 10:00;125295;125375;125195;125310;125530;125437,78;125444,29;125288,6;124042,63;125387,95;45,16;
28/01/2025 09:55;125345;125375;125255;125300;125530;125449,44;125444,52;125283,2;124032,53;125401,25;44,44;
28/01/2025 09:50;125445;125490;125335;125350;125530;125467,22;125448,81;125278,2;124022,03;125408,99;47,35;
28/01/2025 09:45;125495;125530;125430;125440;125530;125454,44;125452,62;125272,4;124010,05;125409,21;53,17;
28/01/2025 09:40;125545;125565;125475;125495;125530;125440;125450,24;125261,8;123997,5;125405,54;57,16;
28/01/2025 09:35;125505;125580;125460;125540;125530;125440,56;125444,76;125249,7;123984,85;125399,82;60,61;
28/01/2025 09:30;125500;125520;125405;125510;125530;125440,56;125436,19;125236,7;123972,48;125385,08;59,08;
28/01/2025 09:25;125495;125540;125440;125500;125530;125450;125424,05;125222,9;123959,93;125378,52;58,58;
28/01/2025 09:20;125415;125550;125375;125495;125530;125456,11;125411,67;125210,1;123947,4;125369,35;58,35;
28/01/2025 09:15;125460;125605;125370;125415;125530;125460;125400,71;125198,9;123935,35;125353,1;54,51;
28/01/2025 09:10;125235;125510;125205;125460;125530;125462,22;125392,38;125187,1;123923,53;125312,08;57,27;
28/01/2025 09:05;125310;125330;125100;125235;125530;125457,78;125379,52;125176,7;123911,5;125275,78;44,13;
28/01/2025 09:00;125250;125460;125200;125310;125530;125475,56;125373,57;125171,5;123900,53;125348,54;48,77;
27/01/2025 18:20;125545;125550;125470;125500;123147;125476,11;125364,29;125166,6;123889,83;124232,02;64,8;
27/01/2025 18:15;125595;125615;125535;125540;123147;125463,89;125347,14;125154,8;123878,55;124228,66;69,24;
27/01/2025 18:10;125560;125655;125545;125595;123147;125451,67;125326,19;125139,6;123867;124225,4;75,9;
27/01/2025 18:05;125530;125590;125490;125555;123147;125428,89;125303,81;125124,5;123856,15;124219,31;74,22;
27/01/2025 18:00;125435;125545;125425;125530;123147;125409,44;125283,57;125108,4;123845,38;124213,59;73,14;
27/01/2025 17:55;125420;125460;125405;125435;123147;125390,56;125261,9;125090,5;123834,85;124207,32;68,48;
27/01/2025 17:50;125390;125440;125375;125420;123147;125370,56;125243,81;125074,5;123823,78;124202,59;67,65;
27/01/2025 17:45;125305;125495;125290;125395;123147;125350,56;125223,57;125059,6;123812,75;124198,29;66,29;
27/01/2025 17:40;125385;125405;125265;125315;123147;125336,11;125208,57;125042;123802,55;124189,81;61,46;
27/01/2025 17:35;125430;125465;125370;125390;123147;125327,78;125195,71;125024,7;123792,2;124182,1;70,22;
27/01/2025 17:30;125395;125445;125335;125430;123147;125305,56;125181,43;125005;123780,93;124176,65;75,54;
27/01/2025 17:25;125380;125475;125355;125390;123147;125270;125169,05;124983,4;123769,73;124171,1;73,69;
27/01/2025 17:20;125360;125430;125310;125380;123147;125239,44;125158,57;124962,8;123757,45;124162,37;73,22;
27/01/2025 17:15;125260;125415;125230;125360;123147;125212,78;125143,57;124942,4;123745,4;124154,12;72,3;
27/01/2025 17:10;125240;125280;125230;125255;123147;125183,89;125129,05;124922,7;123733,33;124145,08;66,71;
27/01/2025 17:05;125265;125285;125185;125240;123147;125169,44;125120;124904;123722,9;124141,62;65,8;
27/01/2025 17:00;125240;125295;125185;125265;123147;125157,22;125111,43;124883,9;123711,95;124137,32;68,72;
27/01/2025 16:55;125195;125325;125185;125240;123147;125136,11;125100,71;124863,2;123700,88;124130,79;67,37;
27/01/2025 16:50;125115;125215;125085;125190;123147;125115,56;125091,67;124842,4;123689,83;124122;64,54;
27/01/2025 16:45;125120;125145;125085;125110;123147;125093,89;125085,48;124823;123679,15;124116,58;59,29;
27/01/2025 16:40;125145;125145;125050;125115;123147;125090,56;125075,95;124805,5;123669,38;124113,11;59,8;
27/01/2025 16:35;125095;125175;125095;125140;123147;125082,78;125065,24;124788,8;123659,75;124108,33;62,31;
27/01/2025 16:30;125120;125125;125075;125100;123147;125077,22;125053,33;124774,4;123650;124104,44;59,81;
27/01/2025 16:25;125135;125155;125080;125125;123147;125085;125040;124761,7;123639,7;124101,7;62,21;
27/01/2025 16:20;125080;125165;125060;125130;123147;125090;125027,38;124748,5;123629,43;124097,4;62,67;
27/01/2025 16:15;125055;125085;124995;125075;123147;125082,78;125018,1;124735,5;123619,55;124092,69;59,58;
27/01/2025 16:10;124990;125075;124970;125055;123147;125080,56;125006,19;124724,2;123610,58;124088,54;58,41;
27/01/2025 16:05;125085;125120;124980;124995;123147;125081,67;125000,71;124710,3;123600,88;124082,59;54,78;
27/01/2025 16:00;125050;125110;125000;125080;123147;125088,89;124999,76;124698,4;123592;124074,51;61,89;
27/01/2025 15:55;125085;125125;125000;125045;123147;125084,44;124999,05;124686,8;123582,45;124067,71;59,9;
27/01/2025 15:50;125165;125170;125065;125090;123147;125085;124992,62;124671,6;123572,98;124060,44;63,88;
27/01/2025 15:45;125175;125220;125145;125170;123147;125081,67;124977,86;124656,8;123563,15;124053,8;71,76;
27/01/2025 15:40;125065;125275;125045;125170;123147;125052,78;124962,14;124637;123553,15;124046,38;71,76;
27/01/2025 15:35;125050;125065;124945;125065;123147;125021,67;124942,14;124617,5;123543;124027,38;67,18;
27/01/2025 15:30;125065;125170;124990;125055;123147;125002,22;124921,67;124604;123533,63;124018,26;66,7;
27/01/2025 15:25;125060;125115;125030;125065;123147;124976,11;124901,67;124592;123524,28;124007,06;67,62;
27/01/2025 15:20;125040;125140;125040;125060;123147;124953,33;124883,1;124580;123514,53;124000,35;67,41;
27/01/2025 15:15;125050;125070;125020;125040;123147;124939,44;124857,14;124566,6;123504,4;123992,7;66,62;
27/01/2025 15:10;125065;125090;125015;125050;123147;124915,56;124829,05;124552,4;123494,23;123989,19;67,38;
27/01/2025 15:05;124905;125150;124900;125060;123147;124903,33;124798,33;124538,2;123483,88;123983,02;68,1;
27/01/2025 15:00;124890;124935;124830;124910;123147;124893,89;124764,52;124521,7;123473,7;123962,19;62,49;
27/01/2025 14:55;124890;124975;124880;124890;123147;124911,11;124738,33;124507,4;123464,58;123955,73;61,66;
27/01/2025 14:50;124820;124940;124820;124890;123147;124913,33;124713,1;124497;123455,33;123948,82;61,66;
27/01/2025 14:45;124860;124890;124810;124820;123147;124901,11;124688,57;124479,8;123445,88;123940,99;58,9;
27/01/2025 14:40;124940;124960;124835;124860;123147;124903,33;124664,76;124456;123436,2;123935,85;61,24;
27/01/2025 14:35;124830;124960;124795;124935;123147;124891,11;124635;124429,4;123426,48;123928,87;65,79;
27/01/2025 14:30;124945;124950;124810;124825;123147;124857,78;124601,43;124400;123416,68;123918,17;61,93;
27/01/2025 14:25;124975;125015;124905;124940;123147;124836,67;124571,67;124369,3;123407;123908,12;69,53;
27/01/2025 14:20;125065;125065;124950;124975;123147;124807,22;124537,38;124336,3;123397;123898,75;72,03;
27/01/2025 14:15;124910;125090;124905;125065;123147;124756,11;124502,14;124301,7;123386,55;123887,54;78,78;
27/01/2025 14:10;124785;124925;124780;124910;123147;124687,78;124464,76;124258,9;123376,33;123865,56;75,04;
27/01/2025 14:05;124840;124850;124755;124780;123147;124631,67;124441,43;124217,6;123367,28;123854,77;71,06;
27/01/2025 14:00;124750;124865;124740;124840;123147;124583,89;124426,43;124179,6;123358,4;123844;76,27;
27/01/2025 13:55;124635;124755;124605;124750;123147;124530,56;124408,57;124140,9;123348,95;123828,87;73,57;
27/01/2025 13:50;124640;124710;124600;124635;123147;124487,22;124395,71;124102,8;123340,63;123818,75;69,45;
27/01/2025 13:45;124670;124680;124605;124635;123147;124458,33;124389,76;124067;123333,13;123809,04;69,45;
27/01/2025 13:40;124520;124680;124505;124675;123147;124423,33;124376,67;124032,5;123326,38;123802,23;72,86;
27/01/2025 13:35;124450;124525;124425;124515;123147;124374,44;124363,57;123996,1;123319,88;123788,45;66,81;
27/01/2025 13:30;124405;124450;124395;124450;123147;124342,78;124362,86;123961,6;123313,65;123781,53;63,77;
27/01/2025 13:25;124345;124420;124345;124405;123147;124315;124355;123928,4;123307,65;123777,04;61,5;
27/01/2025 13:20;124360;124370;124295;124350;123147;124294,44;124352,38;123894,5;123302,03;123773,12;58,55;
27/01/2025 13:15;124360;124395;124325;124360;123147;124281,67;124344,29;123861,6;123297,43;123769,4;59,32;
27/01/2025 13:10;124375;124430;124330;124360;123147;124272,78;124336,43;123828,2;123293,55;123764,32;59,32;
27/01/2025 13:05;124320;124395;124300;124375;123147;124279,44;124337,86;123793,7;123289,43;123759,21;60,34;
27/01/2025 13:00;124230;124360;124215;124320;123147;124289,44;124341,67;123768,4;123285,68;123753,4;57,87;
